Tesla,Ford,Tesla_Log_Return,Ford_Log_Return,Tesla_MA_5,Tesla_MA_50,Tesla_Volatility,polarity,date,Tesla_Bollinger_Upper_5,Tesla_Bollinger_Lower_5,Tesla_Bollinger_Upper_50,Tesla_Bollinger_Lower_50,Tesla_RSI_5,Tesla_RSI_50,Tesla_MACD,Tesla_Log_Return_Lag1,Tesla_Log_Return_Lag5,Tesla_Direction,Tesla_MA_100,Tesla_MA_200
176.8800048828125,13.172343254089355,0.022295607975213145,0.009647535799313005,170.85,182.90060028076172,0.03071088490999708,0.8049999999999999,2024-04-09,179.93123832493472,161.76876167506526,205.59108939074034,160.2101111707831,72.60695617290682,48.44109582452492,-3.695286122432293,0.04783676362708771,-0.05026651935105258,1,,
171.75999450683594,12.705376625061035,-0.02937344256551801,-0.03609416337115034,171.5259979248047,182.51720031738282,0.03067354779494998,0.785,2024-04-10,180.18112574974776,162.87087009986163,205.30155998118101,159.73284065358462,56.48998950519731,45.2490721637321,-3.4930818418331455,0.022295607975213145,0.010447544054431742,0,,
174.60000610351562,12.685919761657715,0.016399556773736196,-0.001532561938961618,172.2239990234375,182.1774005126953,0.030944493590746497,0.89,2024-04-11,181.26566272625183,163.18233532062317,204.91620030515855,159.43860072023205,56.67304053230045,45.83435841721063,-3.068298852547855,-0.02937344256551801,0.016083269202606634,1,,
171.0500030517578,12.267595291137695,-0.020541749097701737,-0.033531441516288014,173.4540008544922,181.8526007080078,0.030797055009856078,0.758,2024-04-12,178.13634806873048,168.7716536402539,204.756668735863,158.9485326801526,63.09067630305247,46.0035471155354,-2.983716425156331,0.016399556773736196,-0.03696743555877544,0,,
161.47999572753906,11.897913932800293,-0.05757465973833702,-0.030598171737316375,171.15400085449218,181.30500061035156,0.035352641918935855,0.1515,2024-04-15,182.92797611158386,159.3800255974005,204.8261611340991,157.78384008660402,26.981623512911924,43.51737903232799,-3.6468650628908676,-0.020541749097701737,0.04783676362708771,0,,
157.11000061035156,11.76171588897705,-0.02743506868222295,-0.011513244232574086,167.2,180.6890005493164,0.032989904586696615,0.48,2024-04-16,182.19675632572134,152.20324367427864,205.10052394504797,156.27747715358484,11.159169083388448,42.82385936490888,-4.473469844676288,-0.05757465973833702,0.022295607975213145,0,,
155.4499969482422,11.713072776794434,-0.01062208397137564,-0.004144291349859011,163.93800048828126,180.1768005371094,0.03250023109926191,0.944,2024-04-17,180.93707452290857,146.93892645365395,205.60987001728665,154.74373105693212,12.915001894336285,43.885202577664344,-5.202536904936522,-0.02743506868222295,-0.02937344256551801,0,,
149.92999267578125,11.73253059387207,-0.036155647217109545,0.0016598268969450056,159.00399780273438,179.47340026855468,0.032399046739726475,0.911,2024-04-18,174.80882379562635,143.1991718098424,206.26007891002786,152.6867216270815,0.0,41.661528309681934,-6.15479734248845,-0.01062208397137564,0.016399556773736196,0,,
147.0500030517578,11.810358047485352,-0.01939578390268632,0.00661157076378955,154.20399780273436,178.66280029296874,0.0314296216475472,0.227,2024-04-19,165.70983426569822,142.6981613397705,206.86383002090903,150.46177056502844,0.0,40.408918716866715,-7.060472956247679,-0.036155647217109545,-0.020541749097701737,0,,
142.0500030517578,12.530263900756836,-0.0345935559693179,0.0591698831347982,150.31799926757813,177.71260040283204,0.024107448594176968,0.5820000000000001,2024-04-22,162.6329816971754,138.00301683798085,207.56804187731225,147.85715892835182,0.0,38.91559308945239,-8.08844703590239,-0.01939578390268632,-0.05757465973833702,0,,
144.67999267578125,12.588634490966797,0.018345226676437152,0.004647552162953097,147.83199768066407,176.73480010986327,0.02336372268494425,0.911,2024-04-23,158.14769488829393,137.51630047303422,207.65391330882449,145.81568691090206,14.867108703208999,38.51969912104855,-8.5918640566681,-0.0345935559693179,-0.02743506868222295,1,,
162.1300048828125,12.598362922668457,0.11387415621830609,0.0007724963818180837,149.16799926757812,176.2148001098633,0.04798419844853764,0.296,2024-04-24,164.7849197319394,133.55107880321685,207.2260896593968,145.2035105603298,59.97611826018791,44.2206819173133,-7.496342354921779,0.018345226676437152,-0.01062208397137564,1,,
170.17999267578125,12.685919761657715,0.04845814470471284,0.006925819495733791,153.21799926757814,175.93799987792968,0.050628027288075916,0.9915,2024-04-25,177.7699632994517,128.66603523570458,206.91197545125544,144.96402430460392,78.11720587300579,46.97657934752949,-5.910434960041272,0.11387415621830609,-0.036155647217109545,1,,
168.2899932861328,12.442708969116211,-0.011168015552988686,-0.0193578718447565,157.46599731445312,175.529599609375,0.05034417010359397,0.802,2024-04-26,183.95547309575386,130.97652153315238,206.354345898946,144.704853319804,80.32552384023145,45.48389687629502,-4.751328719237421,0.04845814470471284,-0.01939578390268632,0,,
194.0500030517578,12.403794288635254,0.14242723171122051,-0.003132409570591437,167.86599731445312,175.40159973144532,0.06362399621780274,0.6265000000000001,2024-04-29,203.38541346742227,132.34658116148398,205.85488412045632,144.9483153424343,96.61168979740114,48.667223465154166,-1.7341212989083772,-0.011168015552988686,-0.0345935559693179,1,,
183.27999877929688,11.820085525512695,-0.05710084205665045,-0.04820216921151185,175.58599853515625,175.0681997680664,0.06661836519913379,0.9755,2024-04-30,201.34716038129991,149.82483668901259,204.78051918421644,145.35588035191634,80.19399092207277,46.67092793741393,-0.20959592524107507,0.14242723171122051,0.018345226676437152,0,,
179.99000549316406,11.868728637695312,-0.018113707174260838,0.004106848085866482,179.15799865722656,174.79279998779296,0.06698471603401496,0.898,2024-05-01,200.0905820481299,158.2254152663232,204.04974378093598,145.53585619464994,67.94614407352677,47.21784716376593,0.7247717370032376,-0.05710084205665045,0.11387415621830609,0,,
180.00999450683594,12.150854110717773,0.00011105007606901516,0.023492368795630318,181.1239990234375,174.49759979248046,0.0648765062511077,0.985,2024-05-02,199.53509800590726,162.71290004096775,203.22487557666585,145.77032400829506,61.7781006919293,47.00584041144745,1.450161231453336,-0.018113707174260838,0.04845814470471284,1,,
181.19000244140625,12.092483520507812,0.006533843535574036,-0.004815401566376874,183.7040008544922,174.1731997680664,0.0637108876310126,0.997,2024-05-03,195.5774658789526,171.83053583003178,202.20225002551888,146.14414951061394,65.72404657687218,46.69006613179328,2.0960919671112777,0.00011105007606901516,-0.011168015552988686,1,,
184.75999450683594,12.16058349609375,0.019511437908750914,0.00561579733504706,181.84599914550782,174.02899963378906,0.06070310604080535,0.462,2024-05-06,186.06425483502045,177.6277434559952,201.75690970400788,146.30108956357023,25.331876872910314,48.517374780507836,2.8630616601868155,0.006533843535574036,0.14242723171122051,1,,
177.80999755859375,11.983344078063965,-0.03834210509362018,-0.014682168124818361,180.7519989013672,173.59719970703125,0.0640801620490935,0.975,2024-05-07,185.85517950282278,175.6488182999116,200.36839843779262,146.82600097626988,31.778784866025404,45.55157309448125,2.8769206470935274,0.019511437908750914,-0.05710084205665045,0,,
174.72000122070312,11.96364974975586,-0.017530851194269642,-0.0016448271453100083,179.697998046875,173.09699981689454,0.05576597458075795,0.97,2024-05-08,187.20081253945796,172.19518355429204,198.78804789973807,147.405951734051,32.207931901004244,44.904862140267824,2.6084979728770747,-0.03834210509362018,-0.018113707174260838,0,,
171.97000122070312,11.943957328796387,-0.015864649448707812,-0.0016473773680734363,178.08999938964843,172.49559997558595,0.05420172170108233,0.975,2024-05-09,188.23832536274344,167.9416734165534,196.79115440803747,148.20004554313442,27.080968176626214,43.88498173904015,2.1490956158940833,-0.017530851194269642,0.00011105007606901516,0,,
168.47000122070312,11.80610466003418,-0.020562350450525728,-0.011608745858707267,175.5459991455078,171.82739990234376,0.054517437957607745,0.612,2024-05-10,187.93806030154076,163.15393798947485,194.61531954509874,149.03948025958877,17.975804121873708,43.296817800976086,1.4854715969940742,-0.015864649448707812,0.006533843535574036,0,,
